alunos_ativos,adesao,taxa_de_leitura,qtd_msgs_enviadas_por_aluno_por_dia,meses,churn
1458,0.93485216336093,0.60413063,4.95,3,0
1308,0.938524052,0.64124961089,6.45,3,0
602,0.9404384612805086,0.77358402068,5.11,3,0
63,0.94622631457062,0.8718395751332505,10.11,4,0
932,0.9792081601896201,0.81903560013,9.4,3,0
70,0.87076,0.7678796438096,6.04,3,0
199,0.9973713668499602,0.9004099,3.81,3,0
962,0.989074,0.82,8.16,3,0
347,0.476141904734603,0.1822368452091307,10.22,3,0
999,0.99054048017,0.7879141340157503,9.36,3,0
388,0.9874670502042,0.8432014,8.89,3,0
457,0.952372958011065,0.7668095,5.99,3,0
201,0.999344063,0.90318890211084,13.97,4,0
258,0.9985006880076605,0.812580927014,10.02,3,0
292,0.9042298253512404,0.74034,6.98,3,0
101,0.9980611838273606,0.8055,8.02,3,0
252,0.95137316055,0.759255548072,7.07,4,0
970,0.97205058,0.7692655309451506,14.25,3,0
176,0.9573202334828067,0.73240801675033,16.98,4,0
123,0.8581113456339107,0.628977864539063,3.88,4,0
359,0.991082,0.8082,15.65,3,0
450,0.99,0.88,11.04,3,0
205,0.9015,0.6014,4.14,3,0
248,0.998307319260062,0.763534807,20.17,4,0
237,0.9826004125047204,0.46,5.35,3,0
398,0.99,0.88093,10.2,3,0
377,0.99,0.75339072,10.4,3,0
233,0.9982667526522025,0.8952906054,12.22,3,0
44,0.99053027,0.790590512096,6.04,4,0
1325,0.90023,0.693522240061,4.74,3,0
312,0.962026,0.76,5.33,4,0
674,0.980065,0.7501800501677609,15.35,3,0
248,0.99756863354028,0.83114208,8.14,3,0
199,0.988758323066,0.852862645064,13.11,4,0
85,0.99,0.82,14.45,3,0
231,0.95974799086,0.8992383425677061,9.3,2,0
386,0.8650154850905022,0.43,4.19,4,0
2508,0.9,0.59,5.39,4,0
383,0.75,0.58,3.83,4,0
134,0.99,0.6724834012,14.51,3,0
345,0.942873899075054,0.722069,6.45,4,0
247,0.41796127073023,0.2677407226992801,5.97,2,0
212,0.9512767874049,0.7601123916059,6.74,3,0
937,0.8846346561037,0.74065,7.83,3,0
240,0.9218027979099,0.73426701038,5.55,3,0
90,0.997368421053,0.933022,10.84,3,0
121,0.97048,0.795710138465036,9.66,3,0
118,0.91,0.775703942157015,10.25,3,0
384,0.952427466042,0.40018369277403804,12.17,4,0
82,0.96,0.88099,11.13,4,0
42,0.99651498047,0.9369029064,11.36,4,0
47,0.9591170570505083,0.9445352595039,6.7,4,0
96,0.9892057,0.9109721095,13.15,4,0
254,0.84363706,0.75256660926028,4.07,3,0
112,0.9965980186055,0.91,12.86,3,0
109,0.999613003096,0.89336241607075,12.73,3,0
184,0.99447307027,0.90785028,11.52,3,0
117,1,0.82928292057,7.34,4,0
300,0.8057,0.5649338119077,8.46,1,0
1218,0.624833082,0.63,5.76,1,0
383,0.99,0.756015,10.32,2,0
548,0.955140356068,0.562051,9.86,3,0
135,0.968357045,0.798846625995098,13.74,4,0
93,0.9805004763688018,0.748543068,14.42,3,0
148,0.999559049,0.8909285761170501,14.4,3,0
831,0.9442910998002,0.63,10.02,3,0
352,0.90083827253085,0.6562106544871004,7.71,3,0
228,1,0.8184314580514505,9.74,3,0
47,0.9151755545387064,0.80610349079,6.08,4,0
537,0.81,0.4801851717038,4.81,3,0
148,0.9620390795094,0.827479035,5.39,3,0
1453,0.96887330904031,0.74054838871096,6.73,3,0
166,0.76119878444011,0.4630082262980107,8.62,3,0
265,0.820961914023,0.5045,9.89,3,0
342,0.93419055,0.620530026,13.43,2,0
193,0.9915208337681038,0.9074,9.87,3,0
470,0.96,0.74,9.5,3,0
410,0.99,0.87034,8.05,3,0
909,0.9,0.5047,11.84,3,0
362,0.4056257329094,0.3187953048108702,3.98,3,0
2211,0.68,0.46789068,4.05,3,0
101,0.68512313037,0.33357718323021,10.14,3,0
676,0.41068,0.22964218753514057,4,3,0
735,0.838300116202086,0.6223485052,5.6,3,0
582,0.4286581059,0.3216024,3.61,3,0
1083,0.74,0.52022,3.76,3,0
881,0.69,0.5340472016,5.09,3,0
654,0.794109041505049,0.53,8.05,3,0
667,0.4142079,0.30928384546016,3.83,3,0
600,0.58,0.42402,3.64,3,0
599,0.6941421403129505,0.4527436650749304,6.86,3,0
393,0.7872735840445303,0.56086,4.25,3,0
475,0.67,0.51466446042,4.6,3,0
128,0.9518616049,0.878113077025,7.94,2,0
1942,0.98,0.8412772083,8.86,3,0
88,0.9703087037,0.79515547519079,4.37,3,0
124,0.97551,0.803180096,4.12,3,0
129,0.84,0.76,4.8,3,0
300,0.9953076,0.824924071,15.96,2,0
312,1,0.71089591014,17.94,3,0
205,0.958768023,0.79,9.05,3,0
31,0.999601275917065,0.96,13.5,3,0
130,0.56091,0.4481076870037,4.03,3,0
378,0.95483055,0.6652728606318075,10.62,3,0
117,0.83419412861075,0.510834303,4.47,2,0
59,0.9557212437835028,0.8992289522506702,8.1,3,0
484,0.99,0.838366087,12.45,3,0
82,0.99,0.8870585921055,12.88,4,0
149,0.99,0.89,14.96,3,0
255,0.97912820143014,0.68037724622097,6.76,3,0
3019,0.89,0.5064,4.87,3,0
818,0.9889412738705017,0.79,10.09,3,0
501,0.99,0.83,6.73,3,0
146,0.9936464321076,0.74,11.9,3,0
352,0.96,0.67,11.96,3,0
114,1,0.8690535583894402,13.5,3,0
137,0.99990106846063,0.869780567412013,14.01,3,0
454,0.952184143638014,0.6279623247919028,11.26,3,0
28,1,0.903221093,9.02,4,0
337,0.99925408,0.76,5.81,3,0
833,0.938702609425079,0.74389355059,4.77,3,0
125,0.970628282058,0.861896613704,4.33,2,0
40,0.948989677937046,0.904079,7.77,2,0
985,0.9635456550026,0.60057982238604,10.84,3,0
426,0.97008512400052,0.74,9.28,2,0
401,0.958220298025,0.69,10.29,3,0
324,0.99783500045,0.65,13.13,3,0
133,0.977665825808083,0.87,9.27,3,0
43,0.973300521388035,0.871245012,18.71,3,0
410,0.9618070341121309,0.6996934244030042,6.53,3,0
113,0.995164082,0.82,9.81,3,0
107,0.9671136450617904,0.7971630027,5.44,3,0
84,0.969043,0.7802823328620904,10.61,3,0
474,0.58,0.45286288247027,5.68,2,0
805,0.666026048,0.403431716043,10.5,2,0
645,0.56739063087,0.42565806402039,9.6,2,0
623,0.877419021039051,0.54,11.73,2,0
426,0.7632722774392104,0.514214803053,13.04,3,0
29,0.99,0.85309104083,8.66,3,0
159,0.98,0.835759157087,7.55,3,0
29,0.9814511041825013,0.742178573077077,8.78,3,0
43,0.97591042,0.861805985046,9.93,3,0
375,0.56,0.37,7.77,2,0
813,0.99041400079,0.7704253606666905,8.58,3,0
207,0.86138767026,0.64,3.81,2,0
98,0.95,0.794581862684085,7.76,1,0
320,0.8065,0.48177052401078,9.45,1,0
210,0.790182273470044,0.48385382093,8.63,2,0
217,0.9911453991453057,0.67067,10.32,3,0
491,0.9000088,0.607778038,12.11,2,0
97,0.98,0.79,8.34,3,0
66,0.952830559325054,0.80274075048,15.68,3,0
358,0.419828059,0.53260395233023,4.04,2,0
731,0.8093505,0.6125016,13.54,2,0
235,0.9776398253097,0.8510974633306003,12.77,1,0
327,0.81016,0.61331133072,8.37,1,0
179,0.8831224587646307,0.73195251311096,7.93,2,0
256,0.95142418324016,0.7538295052,13.8,2,0
46,0.96589877208028,0.8575614464647408,8.4,3,0
636,0.6819714078283104,0.38,5.65,1,0
489,0.881000577664039,0.641049053,8.84,2,0
130,0.99,0.8185189402,12.17,3,0
592,0.592782396285062,0.42339682067,7.31,2,0
375,0.6171644628471077,0.3780478994787012,8.7,2,0
97,1,0.872450691029,8.82,3,0
107,0.916676287691098,0.7217868500158009,9.42,2,0
261,0.98925047,0.6986466806733092,13.39,2,0
244,0.67,0.4860990772507,4.08,1,0
240,0.576500097,0.41948092006061,7.46,1,0
343,0.97207048,0.73,6.1,2,0
147,0.97,0.782779517829024,11.64,2,0
429,0.93,0.7883093776058,12.15,2,0
296,0.6240057,0.430285043095,6.59,2,0
200,0.804498695625044,0.5748772054,7.1,2,0
196,0.9833063,0.8580015,11.88,2,0
161,0.9968590831918507,0.83,5.06,2,0
59,0.837952448047,0.755207413058,8.22,2,0
31,0.86178095,0.790378047,5.43,2,0
100,1,0.8764901024004076,5.75,3,0
515,0.84,0.5615893075,14.86,3,0
220,0.82,0.49,8.3,2,0
374,0.62110044,0.393013,13.66,2,0
1025,0.93647296039,0.66,10.49,2,0
631,0.8552120733292016,0.5837998725013,9.25,2,0
637,0.884029,0.63,18.1,1,0
159,0.944350104014,0.6638397920079,4.29,2,0
80,0.89,0.615513436024,8.58,1,0
81,0.99,0.8819387085461604,6.07,3,0
50,0.994030836019,0.90975424022,6.82,3,0
362,0.9778140330094,0.8318008039,12.87,1,0
130,0.8770971019,0.7307447004,4.6,2,0
256,0.866810168078,0.6043917532941601,10.34,2,0
247,0.9591582516979047,0.71,9.08,3,0
114,0.8726156852949908,0.6199587599012,6.09,2,0
631,0.7863145389384603,0.541936654078,6.01,1,0
399,0.9919013797067,0.8120530694226084,8.97,2,0
154,0.965561725807013,0.72,15.09,2,0
261,0.96,0.83,7.37,1,0
58,0.93,0.698528001997065,4.99,2,0
190,0.918549062,0.7025698065,4.39,2,0
118,0.97,0.916792021,7.71,2,0
129,0.7789707087,0.48056,5.05,2,0
102,0.9269166535017,0.8012274073,6.46,2,0
85,0.9128980120840108,0.77,8.64,2,0
199,0.8519400542400607,0.606577850068,4.45,2,0
16,0.99,0.94723931446057,8.78,1,0
119,0.82,0.3617631026,10.4,2,0
588,0.82,0.6304932908044,6.06,2,0
343,0.8106962927097,0.6099784753661046,4.23,2,0
319,0.919568007,0.73,4.42,2,0
300,0.992612731088,0.7571079,9.11,2,0
151,0.8,0.6774410687411027,8.24,2,0
218,0.81,0.559391045,9.96,2,0
67,0.9198272087994505,0.7188722059802036,4.92,2,0
64,1,0.9050718353169808,7.05,2,0
273,0.510891165029,0.374488393097,3.9,2,0
130,0.54,0.4605678439782075,6.86,2,0
366,0.3083489322034,0.2803339019,4.6,2,0
57,0.977077349277057,0.83,9.52,2,0
37,0.524060057,0.4351619842226098,4.07,1,0
159,0.33,0.24645226093,6.93,1,0
265,0.85,0.567028,5.56,2,0
81,0.9201061028,0.840270039042083,7.54,2,0
49,0.90599896168055,0.85,6.25,2,0
341,0.8677634603071,0.62,6.37,2,0
203,0.939881634924018,0.68218996908061,4.54,1,0
49,0.9792139078,0.93510072,14.83,1,0
265,0.893951933074,0.7537193690524053,7.24,1,0
261,0.7134875824223202,0.50526536089,8.63,0,0
51,0.9076,0.78,9,1,0
70,0.94,0.87243668952049,10.25,1,0
258,0.84135026,0.77,7.54,1,0
184,0.8414855072,0.68,7.95,1,0
138,0.93,0.84611495593039,15.61,1,0
327,0.86893620311031,0.66,9.87,1,0
171,0.8181979212062,0.7556502683797903,4.68,1,0
405,0.83,0.7068,7.37,1,0
60,0.90083763208046,0.7092364792735907,16.01,1,0
504,0.4888404869027,0.4553739123467203,5.6,1,0
15,0.9,0.8589795788059,4.32,0,0
145,0.723029481705,0.542451115180054,7.19,1,0
133,0.8844096,0.589706387014,8.5,0,0
55,0.97,0.80754533013,17.57,1,0
401,0.8731175552088,0.7082087011012,4.4,0,0
518,0.8650101831028,0.75,5.01,1,0
84,0.9366830065,0.731824948581039,15.39,0,0
193,0.76347649852604,0.74,4.45,1,0
18,0.49118541033,0.10541282195298084,5.83,1,0
92,0.6962785114046,0.45,4.38,0,0
382,0.7481749859599507,0.5064,7.09,0,0
59,0.938784411866104,0.854933074,11.15,1,0
434,0.84921037049,0.73279014,10.68,1,0
80,0.8649087221095,0.69059,18.93,1,0
265,0.911330167028,0.6812889669072041,4.36,0,0
73,0.802461232039,0.84,4.09,0,0
417,0.96240430322046,0.7017284235901706,8.49,3,1
342,0.9843992800939109,0.523699144411048,21.51,10,1
650,0.98,0.49951071288342075,5.88,52,1
11,1,0.4427536231884058,0.2303626606,61,1
159,0.9990227917026,0.8728301395424014,18.37,7,1
229,0.9953302007019,0.8508322497324052,8.92,30,1
158,0.99,0.74,2.82,48,1
220,0.99,0.5,0.00909090909090909,13,1
13,0.923076923077,0.72368076683092,1.41,19,1
296,1,0.87002470887012,14.63,8,1
67,0.999005,0.81215351528022,27.7,61,1
214,0.9813084,0.19,0.07165109034,11,1
97,0.97656982193065,0.822632049502,11.69,1,1
425,0.919059,0.62,1.17,54,1
48,0.92,0.8518072,8.67,54,1
326,0.98,0.88,8.35,54,1
194,0.735008591065,0.6366470956092,5.48,3,1
179,0.51,0.726719604,0.6648045,1,1
565,1,0.6523137837169017,6.71,64,1
